"","aco","site","workgroup_collapsed","speakanon","WC","Analytic","Clout","Authentic","Tone","WPS","Sixltr","Dic","function.","pronoun","ppron","i","we","you","shehe","they","ipron","article","prep","auxverb","adverb","conj","negate","verb","adj","compare","interrog","number","quant","affect","posemo","negemo","anx","anger","sad","social","family","friend","female","male","cogproc","insight","cause","discrep","tentat","certain","differ","percept","see","hear","feel","bio","body","health","sexual","ingest","drives","affiliation","achieve","power","reward","risk","focuspast","focuspresent","focusfuture","relativ","motion","space","time","work","leisure","home","money","relig","death","informal","swear","netspeak","assent","nonflu","filler"
"1842",1,102,5,"660dddf2",1,92.84,50,1,25.77,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1843",1,102,5,"interviewer",6,60.8,50,23.51,25.77,6,0,83.33,66.67,16.67,0,0,0,0,0,0,16.67,0,33.33,0,16.67,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0
"1844",1,102,5,"660dddf2",6,60.8,4.8,1,25.77,6,16.67,83.33,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,16.67,0,0,16.67,0,0
"1845",1,102,5,"interviewer",2,92.84,50,1,25.77,2,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1846",1,102,5,"660dddf2",7,1,7.67,99,25.77,7,14.29,100,71.43,0,0,0,0,0,0,0,0,0,14.29,14.29,42.86,14.29,0,14.29,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,28.57,0,14.29,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,14.29,0,28.57,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0
"1847",1,102,5,"interviewer",15,8.19,74.76,1,99,15,26.67,86.67,73.33,26.67,6.67,0,0,0,0,6.67,20,6.67,13.33,13.33,13.33,6.67,0,13.33,6.67,6.67,0,0,0,6.67,6.67,0,0,0,0,13.33,0,0,0,0,13.33,0,0,0,0,6.67,6.67,6.67,0,0,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,6.67,0
"1848",1,102,5,"660dddf2",85,12.7,97.69,8.97,47.53,21.25,8.24,94.12,62.35,24.71,16.47,2.35,3.53,4.71,4.71,1.18,8.24,1.18,15.29,10.59,4.71,10.59,2.35,21.18,3.53,4.71,2.35,1.18,3.53,2.35,1.18,0,0,0,0,20,3.53,0,4.71,3.53,9.41,2.35,0,2.35,4.71,0,3.53,2.35,0,2.35,0,0,0,0,0,0,9.41,4.71,1.18,2.35,1.18,0,7.06,15.29,0,11.76,3.53,7.06,2.35,3.53,0,0,0,0,0,5.88,0,0,3.53,2.35,0
"1849",1,102,5,"interviewer",10,51.43,99,1,25.77,5,10,100,70,30,10,0,0,0,0,10,20,20,10,20,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,30,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"1850",1,102,5,"660dddf2",39,29.09,98.93,17.46,2.7,39,10.26,87.18,56.41,20.51,17.95,2.56,0,0,0,15.38,2.56,5.13,10.26,10.26,0,10.26,2.56,15.38,2.56,0,0,0,2.56,2.56,0,2.56,0,0,0,28.21,0,0,0,0,0,0,0,0,0,0,0,7.69,0,7.69,0,5.13,0,5.13,0,0,0,0,0,0,0,0,10.26,7.69,0,12.82,0,5.13,7.69,0,0,2.56,0,0,0,0,0,0,0,0,0
"1851",1,102,5,"interviewer",19,2.78,85.38,50.35,25.77,19,15.79,94.74,73.68,10.53,10.53,0,0,0,0,10.53,0,15.79,0,26.32,21.05,0,5.26,36.84,0,0,5.26,0,0,0,0,0,0,0,0,15.79,0,0,0,0,10.53,0,0,0,0,10.53,0,10.53,5.26,0,0,5.26,0,5.26,0,0,0,0,0,0,0,0,0,31.58,0,21.05,5.26,5.26,10.53,0,0,0,0,0,0,0,0,0,0,0,0
"1852",1,102,5,"660dddf2",57,17.96,89.02,72.35,86.53,9.5,7.02,91.23,63.16,19.3,14.04,1.75,3.51,1.75,0,7.02,5.26,3.51,14.04,12.28,8.77,7.02,3.51,22.81,1.75,0,1.75,0,0,3.51,3.51,0,0,0,0,19.3,1.75,0,1.75,0,10.53,1.75,0,3.51,1.75,0,7.02,0,0,0,0,1.75,0,1.75,0,0,3.51,3.51,0,0,0,0,0,19.3,1.75,17.54,8.77,8.77,0,1.75,0,0,0,0,0,8.77,0,0,5.26,3.51,0
"1853",1,102,5,"interviewer",11,98.22,99,31.94,25.77,11,27.27,100,63.64,9.09,0,0,0,0,0,0,9.09,9.09,27.27,9.09,9.09,0,0,9.09,0,0,0,0,9.09,0,0,0,0,0,0,27.27,0,0,0,0,18.18,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,18.18,9.09,18.18,0,0,0,0,18.18,0,18.18,0,18.18,0,27.27,9.09,0,0,0,0,0,0,0,0,0,0
"1854",1,102,5,"660dddf2",26,73.9,97.24,17.46,25.77,13,15.38,92.31,50,7.69,7.69,0,3.85,0,0,3.85,0,15.38,3.85,7.69,0,11.54,3.85,7.69,0,0,0,3.85,0,0,0,0,0,0,0,23.08,0,0,0,0,3.85,0,0,0,3.85,0,3.85,0,0,0,0,3.85,0,3.85,0,0,15.38,3.85,0,11.54,0,0,0,7.69,0,11.54,0,3.85,7.69,26.92,0,0,0,0,0,0,0,0,0,0,0
"1855",1,102,5,"interviewer",4,37.39,99,1,25.77,4,25,100,75,0,0,0,0,0,0,0,0,0,25,25,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1856",1,102,5,"660dddf2",25,4.68,78.82,6.7,91.14,12.5,12,92,72,16,8,0,0,0,0,8,8,8,8,16,16,8,4,24,0,0,4,0,0,4,4,0,0,0,0,12,0,0,0,0,12,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,8,4,0,4,0,0,0,20,4,12,4,4,4,4,0,0,0,0,0,4,0,0,4,0,0
"1857",1,102,5,"interviewer",12,17.96,99,1.79,25.77,6,8.33,75,66.67,16.67,16.67,0,0,16.67,0,0,0,8.33,8.33,16.67,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,25,8.33,0,8.33,0,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0
"1858",1,102,5,"660dddf2",56,24.06,76.25,98.37,6.15,18.67,7.14,94.64,60.71,19.64,16.07,7.14,3.57,1.79,1.79,1.79,3.57,8.93,8.93,12.5,5.36,7.14,3.57,25,3.57,1.79,1.79,0,1.79,1.79,0,1.79,0,0,0,12.5,0,0,1.79,0,12.5,5.36,3.57,0,0,3.57,0,1.79,1.79,0,0,0,0,0,0,0,7.14,3.57,0,3.57,0,0,1.79,21.43,1.79,23.21,3.57,12.5,7.14,1.79,0,0,0,0,0,1.79,0,0,1.79,0,0
"1859",1,102,5,"interviewer",7,28.22,7.67,99,25.77,7,0,100,57.14,14.29,0,0,0,0,0,0,14.29,14.29,0,14.29,0,14.29,0,14.29,14.29,14.29,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,28.57,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0
"1860",1,102,5,"660dddf2",18,17.96,98.62,98.01,99,18,5.56,100,61.11,22.22,16.67,0,16.67,0,0,0,5.56,5.56,11.11,11.11,11.11,0,5.56,33.33,5.56,5.56,0,0,5.56,11.11,11.11,0,0,0,0,16.67,0,0,0,0,16.67,5.56,5.56,0,0,0,5.56,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,33.33,0,22.22,5.56,11.11,5.56,0,0,0,0,0,0,11.11,0,0,0,11.11,0
"1861",1,102,5,"interviewer",20,92.84,50,3.37,96.76,10,30,80,40,0,0,0,0,0,0,0,0,10,10,10,10,0,0,15,10,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,15,0,10,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"1862",1,102,5,"660dddf2",22,98.22,67.52,61.34,1,22,27.27,95.45,54.55,9.09,4.55,0,0,0,0,4.55,4.55,13.64,22.73,9.09,4.55,4.55,0,13.64,9.09,4.55,4.55,0,4.55,4.55,0,4.55,0,0,0,4.55,0,0,0,0,13.64,4.55,4.55,0,4.55,0,0,4.55,0,0,4.55,13.64,4.55,9.09,0,0,9.09,0,0,0,4.55,4.55,9.09,4.55,0,18.18,4.55,13.64,0,0,0,0,0,0,0,4.55,0,4.55,0,4.55,0
"1863",1,102,5,"interviewer",4,37.39,99,1,25.77,4,0,100,75,25,0,0,0,0,0,0,25,0,25,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1864",1,102,5,"660dddf2",62,39.58,92.66,2.96,25.77,12.4,17.74,88.71,61.29,17.74,12.9,1.61,1.61,3.23,0,6.45,4.84,9.68,12.9,9.68,8.06,11.29,0,17.74,3.23,4.84,3.23,1.61,0,0,0,0,0,0,0,14.52,0,0,0,0,12.9,4.84,1.61,4.84,4.84,0,3.23,1.61,1.61,0,0,6.45,0,6.45,0,0,4.84,1.61,1.61,1.61,0,0,0,19.35,0,4.84,1.61,1.61,1.61,4.84,0,0,0,0,0,1.61,0,1.61,0,1.61,0
"1865",1,102,5,"interviewer",7,5.53,50,13.15,25.77,7,0,85.71,85.71,28.57,0,0,0,0,0,0,28.57,14.29,14.29,14.29,14.29,14.29,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0
"1866",1,102,5,"660dddf2",36,17.96,71.09,1.79,25.77,18,5.56,97.22,69.44,13.89,0,0,0,0,0,0,13.89,2.78,19.44,16.67,11.11,13.89,0,13.89,5.56,2.78,0,0,2.78,0,0,0,0,0,0,8.33,0,0,0,0,8.33,5.56,0,0,2.78,0,2.78,0,0,0,0,5.56,0,5.56,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1867",1,102,5,"interviewer",10,92.84,50,3.37,25.77,10,10,90,80,10,10,0,0,0,0,10,0,10,30,20,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,20,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"1868",1,102,5,"660dddf2",129,21,56.16,29.85,25.77,25.8,15.5,93.02,64.34,18.6,9.3,3.1,2.33,0,0,3.88,9.3,3.88,15.5,16.28,6.2,8.53,1.55,21.71,2.33,2.33,2.33,2.33,3.88,3.1,1.55,1.55,0.78,0,0,7.75,0,0,0,0,14.73,5.43,1.55,0.78,3.1,0,3.88,0.78,0,0,0.78,2.33,0,2.33,0,0,7.75,2.33,3.1,0.78,0.78,0.78,4.65,17.05,0.78,6.2,0,3.88,2.33,2.33,0,0,1.55,0,0,1.55,0,0.78,0,1.55,0
"1869",1,102,5,"interviewer",6,60.8,95.2,1,99,6,33.33,100,50,0,0,0,0,0,0,0,0,0,16.67,16.67,16.67,0,0,16.67,16.67,0,0,0,0,16.67,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0
"1870",1,102,5,"660dddf2",32,4.85,26.6,18.52,25.77,6.4,21.88,96.88,56.25,28.12,9.38,9.38,0,0,0,0,18.75,6.25,9.38,21.88,9.38,0,0,31.25,0,6.25,0,0,0,18.75,9.38,9.38,0,0,3.12,6.25,0,0,0,0,9.38,0,0,0,3.12,3.12,3.12,3.12,0,3.12,0,0,0,0,0,0,12.5,0,0,3.12,3.12,6.25,0,25,0,3.12,0,0,3.12,0,0,0,0,3.12,0,9.38,0,0,6.25,3.12,0
"1871",1,102,5,"interviewer",6,60.8,50,1,99,6,33.33,100,50,0,0,0,0,0,0,0,0,0,16.67,16.67,16.67,0,0,16.67,16.67,0,0,0,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0
"1872",1,102,5,"660dddf2",8,99,50,7.84,99,2.67,25,87.5,37.5,12.5,12.5,12.5,0,0,0,0,0,0,25,0,0,0,0,12.5,0,0,0,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,12.5,0,0,12.5,0,0,0,12.5,0,12.5,0,12.5,0,12.5,0,0,12.5,12.5,0,0,0,0,0,0,12.5,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1873",1,102,5,"interviewer",12,60.8,79.76,23.51,99,12,33.33,83.33,41.67,16.67,0,0,0,0,0,0,16.67,0,16.67,8.33,8.33,0,0,8.33,25,0,16.67,0,0,8.33,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,8.33,0,16.67,0,16.67,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0
"1874",1,102,5,"660dddf2",32,11.24,94.08,88.24,81.93,32,9.38,93.75,71.88,25,12.5,0,0,6.25,0,6.25,12.5,3.12,18.75,9.38,12.5,12.5,0,21.88,0,3.12,6.25,0,0,3.12,3.12,0,0,0,0,15.62,0,0,0,0,12.5,3.12,3.12,0,0,0,6.25,0,0,0,0,3.12,0,3.12,0,0,6.25,0,0,6.25,0,0,0,18.75,0,18.75,6.25,12.5,0,3.12,0,0,0,0,0,0,0,0,0,0,0
"1875",1,102,5,"interviewer",7,28.22,99,1,25.77,7,28.57,71.43,57.14,14.29,14.29,0,0,14.29,0,0,0,0,14.29,28.57,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1876",1,102,5,"660dddf2",1,99,50,1,25.77,1,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1877",1,102,5,"interviewer",10,51.43,50,93.3,25.77,10,20,70,20,10,0,0,0,0,0,0,10,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,10,0,10,0,0,0,0,20,0,20,0,0,20,0,0,20,0,0,0,0,0,20,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"1878",1,102,5,"660dddf2",130,2.96,77.92,11.67,95.12,21.67,16.92,90.77,67.69,23.08,12.31,0.77,0.77,2.31,3.08,5.38,10.77,3.85,9.23,12.31,7.69,13.08,3.85,16.92,3.85,1.54,0.77,0.77,2.31,5.38,4.62,0,0,0,0,14.62,0,0,3.08,0,14.62,1.54,1.54,2.31,1.54,3.85,5.38,2.31,1.54,0.77,0,1.54,0,1.54,0,0,7.69,1.54,2.31,1.54,2.31,0,3.08,16.92,1.54,11.54,1.54,5.38,3.85,1.54,0,0,0,0,0,2.31,0,0,0,2.31,0
"1879",1,102,5,"interviewer",25,8.19,99,43.37,25.77,12.5,16,88,72,24,20,0,0,12,0,8,4,0,16,16,8,8,0,24,0,0,0,0,4,0,0,0,0,0,0,24,0,0,0,0,12,0,0,0,4,8,4,4,4,0,0,0,0,0,0,0,8,4,4,0,4,0,0,24,4,16,0,8,8,4,4,0,0,0,0,0,0,0,0,0,0
"1880",1,102,5,"660dddf2",81,22.96,97.55,26.79,88.52,20.25,14.81,92.59,60.49,24.69,17.28,3.7,4.94,1.23,0,7.41,7.41,4.94,11.11,9.88,3.7,8.64,0,20.99,2.47,1.23,2.47,2.47,2.47,3.7,3.7,0,0,0,0,20.99,0,0,0,0,11.11,2.47,1.23,1.23,3.7,1.23,3.7,3.7,2.47,0,1.23,2.47,0,2.47,0,0,8.64,6.17,1.23,1.23,0,0,0,20.99,0,8.64,2.47,2.47,3.7,1.23,1.23,0,0,0,0,0,0,0,0,0,0
"1881",1,102,5,"interviewer",38,63.17,94.27,19.27,74.74,12.67,26.32,92.11,60.53,15.79,7.89,2.63,0,5.26,0,0,7.89,5.26,21.05,7.89,10.53,7.89,0,13.16,0,0,2.63,0,2.63,2.63,2.63,0,0,0,0,15.79,0,0,0,0,21.05,10.53,2.63,5.26,2.63,0,2.63,0,0,0,0,0,0,0,0,0,7.89,5.26,2.63,2.63,0,0,7.89,2.63,0,5.26,0,5.26,0,7.89,2.63,0,0,0,0,0,0,0,0,0,0
"1882",1,102,5,"660dddf2",201,40.46,90.2,33.29,80.01,28.71,15.92,92.54,65.17,21.89,10.45,1,1.99,2.99,0,4.48,11.44,6.47,16.42,9.95,5.47,8.46,1,20.4,3.48,4.98,1,0,2.99,2.99,2.99,0,0,0,0,14.43,0,0,0,0.5,11.94,2.49,1,1.49,3.98,0.5,4.48,1.99,0.5,1,0.5,1,0,1,0,0,7.96,1.99,2.99,2.49,1.49,0,1.99,15.42,0.5,11.94,2.99,6.47,2.49,5.47,0,0.5,1,0,0,0,0,0,0,0,0
"1883",1,102,5,"interviewer",2,1.8,99,1,25.77,2,100,50,50,50,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1884",1,102,5,"660dddf2",6,99,4.8,23.51,25.77,6,16.67,100,66.67,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0
"1885",1,102,5,"interviewer",2,92.84,50,1,25.77,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,50,0,50,0,0,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
"1886",1,102,5,"660dddf2",4,99,50,1,99,4,25,100,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,25,0,0
"1887",1,102,5,"interviewer",41,39.04,95.59,14.43,25.77,13.67,26.83,92.68,60.98,21.95,9.76,0,4.88,4.88,0,0,12.2,4.88,14.63,9.76,2.44,9.76,0,12.2,2.44,2.44,2.44,4.88,2.44,0,0,0,0,0,0,9.76,0,0,0,0,19.51,4.88,2.44,4.88,7.32,2.44,2.44,0,0,0,0,0,0,0,0,0,14.63,4.88,7.32,4.88,0,0,4.88,9.76,2.44,12.2,0,9.76,2.44,7.32,0,0,0,0,0,0,0,0,0,0,0
"1888",1,102,5,"660dddf2",4,37.39,50,1,99,4,25,75,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1889",1,102,5,"interviewer",1,99,50,1,25.77,1,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1890",1,102,5,"660dddf2",6,99,50,1,25.77,6,33.33,83.33,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,33.33,0,16.67,33.33,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0
"1891",1,102,5,"interviewer",4,99,99,1,25.77,4,0,75,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0
"1892",1,102,5,"660dddf2",17,41.45,1,66.34,25.77,8.5,29.41,100,70.59,23.53,5.88,5.88,0,0,0,0,17.65,5.88,17.65,5.88,0,11.76,5.88,5.88,0,5.88,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,35.29,0,5.88,5.88,17.65,0,17.65,0,0,0,0,0,0,0,0,0,11.76,0,5.88,11.76,0,0,0,0,0,5.88,0,5.88,0,17.65,0,0,0,0,0,5.88,0,0,5.88,0,0
"1893",1,102,5,"interviewer",35,80.28,97.69,5.55,25.77,11.67,25.71,88.57,57.14,22.86,8.57,0,2.86,5.71,0,0,14.29,5.71,20,8.57,2.86,0,0,20,2.86,2.86,5.71,0,5.71,0,0,0,0,0,0,11.43,0,0,0,0,17.14,2.86,2.86,2.86,2.86,5.71,0,2.86,0,2.86,0,0,0,0,0,0,14.29,2.86,8.57,2.86,0,0,5.71,14.29,0,11.43,0,11.43,0,11.43,0,0,0,0,0,0,0,0,0,0,0
"1894",1,102,5,"660dddf2",29,6.81,36.51,11.5,85.87,29,17.24,96.55,65.52,17.24,13.79,3.45,10.34,0,0,0,3.45,6.9,6.9,17.24,3.45,6.9,10.34,27.59,0,0,0,0,3.45,3.45,3.45,0,0,0,0,10.34,0,0,0,0,20.69,0,6.9,3.45,0,0,10.34,0,0,0,0,0,0,0,0,0,20.69,10.34,3.45,3.45,3.45,0,0,10.34,0,3.45,0,0,3.45,6.9,0,0,3.45,0,0,0,0,0,0,0,0
"1895",1,102,5,"interviewer",21,2.68,82.96,68.01,99,21,19.05,100,66.67,23.81,9.52,0,4.76,4.76,0,0,14.29,0,19.05,14.29,14.29,9.52,4.76,19.05,4.76,9.52,0,0,4.76,9.52,9.52,0,0,0,0,28.57,0,0,0,0,33.33,0,4.76,0,14.29,0,23.81,0,0,0,0,0,0,0,0,0,14.29,14.29,4.76,0,0,0,4.76,14.29,0,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0
"1896",1,102,5,"660dddf2",106,62.51,87.12,16.24,95.6,35.33,10.38,94.34,56.6,15.09,6.6,1.89,3.77,0,0,0.94,8.49,8.49,12.26,8.49,4.72,6.6,1.89,16.98,8.49,2.83,4.72,0,6.6,6.6,5.66,0.94,0,0,0,13.21,0,0,0,0,9.43,1.89,1.89,0.94,1.89,1.89,1.89,1.89,0,1.89,0,4.72,0.94,1.89,0,1.89,11.32,4.72,2.83,1.89,3.77,0,0,17.92,0,10.38,1.89,7.55,0,1.89,0,0.94,0,0,0,0.94,0,0,0.94,0,0
"1897",1,102,5,"interviewer",3,17.96,99,1,1,3,0,100,33.33,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,33.33,33.33,0,0,0,0,33.33,0,33.33,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1898",1,102,5,"660dddf2",11,56.58,96.52,2.4,1,5.5,0,100,63.64,27.27,9.09,0,0,0,0,9.09,18.18,9.09,18.18,18.18,0,0,0,27.27,9.09,0,9.09,0,0,9.09,0,9.09,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,18.18,0,0,9.09,0,0,9.09,0,0,0,27.27,0,9.09,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0
"1899",1,102,5,"interviewer",1,92.84,50,1,25.77,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1900",1,102,5,"660dddf2",161,3.14,73.27,58.95,72.31,16.1,6.21,91.93,68.32,29.19,21.12,8.7,3.11,1.86,1.24,6.21,8.07,2.48,12.42,13.04,8.7,6.83,3.73,19.25,1.24,0,1.24,2.48,0,2.48,2.48,0,0,0,0,18.01,0,0,0,1.24,10.56,3.11,1.86,1.24,0,0,4.35,2.48,0,1.86,0,0,0,0,0,0,6.21,3.73,1.24,1.24,0,0,5.59,16.15,0.62,8.7,1.24,3.73,3.73,3.11,0,0,0,0,0,0.62,0,0,0,0.62,0
"1901",1,102,4,"8ccfc960",75,17.96,14.3,91.75,75.29,9.38,21.33,97.33,60,16,13.33,12,0,0,0,1.33,2.67,8,10.67,14.67,10.67,10.67,0,20,5.33,2.67,1.33,4,1.33,2.67,2.67,0,0,0,0,2.67,1.33,0,0,0,5.33,1.33,0,0,2.67,0,1.33,0,0,0,0,9.33,0,9.33,0,0,6.67,1.33,2.67,2.67,0,0,5.33,14.67,0,14.67,2.67,2.67,9.33,9.33,1.33,1.33,0,0,0,1.33,0,0,0,1.33,0
