"","aco","site","workgroup_collapsed","speakanon","WC","Analytic","Clout","Authentic","Tone","WPS","Sixltr","Dic","function.","pronoun","ppron","i","we","you","shehe","they","ipron","article","prep","auxverb","adverb","conj","negate","verb","adj","compare","interrog","number","quant","affect","posemo","negemo","anx","anger","sad","social","family","friend","female","male","cogproc","insight","cause","discrep","tentat","certain","differ","percept","see","hear","feel","bio","body","health","sexual","ingest","drives","affiliation","achieve","power","reward","risk","focuspast","focuspresent","focusfuture","relativ","motion","space","time","work","leisure","home","money","relig","death","informal","swear","netspeak","assent","nonflu","filler","perform"
"356",1,101,"PCP","interviewer",1,92.84,50,1,99,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"low"
"357",1,101,"PCP","a404055b",37,2.25,8.84,99,75.85,9.25,8.11,94.59,59.46,27.03,18.92,16.22,0,0,0,2.7,8.11,5.41,8.11,18.92,10.81,2.7,2.7,32.43,8.11,5.41,0,2.7,5.41,2.7,2.7,0,0,0,0,8.11,0,0,0,0,16.22,5.41,2.7,0,2.7,2.7,2.7,2.7,2.7,0,0,2.7,0,2.7,0,0,0,0,0,0,0,0,2.7,24.32,2.7,10.81,2.7,5.41,2.7,0,0,0,0,0,0,2.7,0,0,0,2.7,0,"low"
"358",1,101,"PCP","interviewer",9,4.38,50,58.07,25.77,9,11.11,77.78,55.56,22.22,0,0,0,0,0,0,11.11,0,11.11,0,33.33,0,0,11.11,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,22.22,0,0,11.11,11.11,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,22.22,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,"low"
"359",1,101,"PCP","a404055b",7,99,7.67,13.15,25.77,7,0,100,42.86,14.29,0,0,0,0,0,0,14.29,14.29,14.29,0,0,0,0,0,28.57,28.57,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,14.29,14.29,0,"low"
"360",1,101,"PCP","interviewer",3,99,50,1,25.77,3,0,100,33.33,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,33.33,33.33,0,0,66.67,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"low"
"361",1,101,"PCP","a404055b",13,1,50,17.46,99,13,15.38,61.54,53.85,15.38,15.38,7.69,7.69,0,0,0,0,0,0,15.38,7.69,15.38,0,23.08,7.69,0,0,23.08,0,7.69,7.69,0,0,0,0,7.69,0,0,0,0,15.38,7.69,0,7.69,7.69,0,7.69,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,7.69,15.38,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,7.69,0,"low"
"362",1,101,"PCP","interviewer",4,37.39,99,1,25.77,4,25,50,25,25,25,0,25,0,0,0,0,0,0,0,0,0,0,50,0,0,0,25,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"low"
"363",1,101,"PCP","a404055b",6,1,50,98.01,25.77,3,0,100,50,33.33,33.33,16.67,0,16.67,0,0,0,0,0,16.67,0,16.67,0,33.33,16.67,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,33.33,16.67,0,16.67,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,16.67,16.67,0,"low"
"364",1,101,"PCP","interviewer",1,1,50,1,25.77,1,0,100,100,100,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"low"
"365",1,101,"PCP","a404055b",129,6.37,78.09,92.06,14.96,32.25,12.4,90.7,64.34,24.81,15.5,4.65,4.65,4.65,0,1.55,9.3,4.65,13.18,15.5,6.2,10.08,3.1,26.36,6.98,0.78,3.88,2.33,3.1,2.33,0.78,1.55,0,0,0.78,13.18,0,0,0,0,17.83,3.88,2.33,2.33,4.65,1.55,6.98,0,0,0,0,0,0,0,0,0,13.95,4.65,3.1,3.88,3.1,0.78,6.2,17.05,1.55,16.28,2.33,9.3,4.65,1.55,0,0,0,0,0,0,0,0,0,0,0,"low"
"366",1,101,"PCP","interviewer",23,58.77,99,54.89,93.61,23,8.7,100,65.22,26.09,13.04,0,8.7,4.35,0,0,13.04,8.7,21.74,8.7,8.7,4.35,0,17.39,8.7,8.7,8.7,0,4.35,4.35,4.35,0,0,0,0,17.39,0,0,0,0,17.39,8.7,0,0,0,4.35,4.35,4.35,0,0,0,4.35,0,4.35,0,0,21.74,13.04,0,0,8.7,0,8.7,8.7,0,8.7,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,"low"
"367",1,101,"PCP","a404055b",1,92.84,50,1,25.77,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,"low"
"368",1,101,"PCP","interviewer",1,92.84,50,1,25.77,1,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"low"
"369",1,101,"PCP","a404055b",104,45.41,87.57,44.66,25.77,26,14.42,95.19,60.58,21.15,12.5,1.92,2.88,3.85,0,3.85,8.65,3.85,17.31,7.69,4.81,8.65,0.96,22.12,2.88,0.96,0,0.96,0.96,3.85,1.92,1.92,0,0,0,11.54,0,0,0,0,20.19,3.85,1.92,5.77,5.77,2.88,3.85,1.92,1.92,0,0,0,0,0,0,0,15.38,2.88,7.69,0.96,2.88,0.96,0,17.31,0.96,16.35,0.96,9.62,5.77,3.85,0.96,1.92,0,0,0,0.96,0,0,0.96,0,0,"low"
"370",1,101,"PCP","interviewer",24,37.39,99,1.79,99,24,33.33,95.83,58.33,20.83,8.33,0,4.17,4.17,0,0,12.5,0,20.83,12.5,4.17,8.33,0,20.83,0,0,8.33,0,0,8.33,8.33,0,0,0,0,25,0,0,0,0,20.83,0,12.5,4.17,0,0,4.17,0,0,0,0,0,0,0,0,0,4.17,4.17,0,0,0,0,8.33,8.33,0,8.33,0,4.17,4.17,4.17,0,0,0,0,0,0,0,0,0,0,0,"low"
"371",1,101,"PCP","a404055b",218,27.44,92.24,35.72,96.94,43.6,15.14,96.33,66.51,22.02,15.14,5.05,2.75,3.21,0,4.13,6.88,6.88,13.3,10.55,6.42,9.63,0.46,24.31,3.21,3.67,1.83,0,1.38,7.8,6.42,1.38,0,0,0,18.35,0,0,0,0,19.72,7.8,1.38,4.13,7.34,0,4.59,2.75,0,1.83,0.92,1.38,0,1.38,0,0,12.39,3.67,4.13,1.38,3.67,1.38,0.92,19.72,0.92,5.5,1.38,2.75,1.38,2.29,0,0,0,0,0,1.83,0,0,0,1.83,0,"low"
"372",1,101,"PCP","interviewer",40,58.47,89.42,43.37,25.77,13.33,25,90,55,25,10,2.5,0,7.5,0,0,15,7.5,12.5,10,0,2.5,0,17.5,2.5,2.5,2.5,5,2.5,0,0,0,0,0,0,10,0,0,0,0,15,5,2.5,5,5,0,2.5,0,0,0,0,0,0,0,0,0,7.5,0,5,5,2.5,0,7.5,5,2.5,15,2.5,12.5,0,5,0,0,0,0,0,0,0,0,0,0,0,"low"
"373",1,101,"PCP","a404055b",40,5.82,84.14,74.76,96.76,13.33,25,87.5,65,27.5,17.5,5,2.5,10,0,0,10,5,12.5,10,12.5,7.5,2.5,25,2.5,0,2.5,0,2.5,5,5,0,0,0,0,12.5,0,0,0,0,25,0,2.5,5,20,2.5,7.5,5,5,0,0,0,0,0,0,0,5,2.5,0,0,2.5,0,2.5,22.5,0,17.5,0,15,2.5,0,0,0,0,0,0,2.5,0,0,0,2.5,0,"low"
"374",1,101,"PCP","interviewer",3,99,50,1,25.77,3,66.67,66.67,33.33,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,"low"
"375",1,101,"PCP","a404055b",72,4.38,10.58,66.83,51.78,10.29,18.06,94.44,62.5,23.61,8.33,8.33,0,0,0,0,15.28,6.94,6.94,19.44,5.56,5.56,4.17,29.17,4.17,0,2.78,0,2.78,1.39,1.39,0,0,0,0,4.17,0,0,0,0,20.83,8.33,1.39,2.78,6.94,0,4.17,0,0,0,0,2.78,0,2.78,0,0,5.56,2.78,2.78,1.39,1.39,0,0,26.39,0,5.56,1.39,4.17,0,6.94,2.78,0,0,0,0,1.39,0,0,0,1.39,0,"low"
"376",1,101,"PCP","interviewer",2,92.84,50,99,25.77,2,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,50,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,"low"
"377",1,101,"PCP","a404055b",36,30.15,79.76,23.51,99,36,11.11,100,63.89,13.89,13.89,5.56,8.33,0,0,0,0,13.89,5.56,19.44,2.78,11.11,0,22.22,5.56,5.56,0,0,5.56,11.11,11.11,0,0,0,0,11.11,0,0,0,0,22.22,5.56,2.78,5.56,0,5.56,5.56,0,0,0,0,0,0,0,0,0,16.67,8.33,5.56,0,8.33,0,2.78,16.67,0,5.56,0,2.78,2.78,8.33,0,0,0,0,0,2.78,0,0,2.78,0,0,"low"
"378",1,101,"PCP","interviewer",30,77.33,97.69,82.75,25.77,15,16.67,93.33,56.67,23.33,10,0,3.33,6.67,0,0,13.33,13.33,10,6.67,0,3.33,0,23.33,3.33,3.33,3.33,3.33,3.33,0,0,0,0,0,0,13.33,0,0,0,0,13.33,6.67,0,0,3.33,0,3.33,3.33,0,3.33,0,3.33,0,3.33,0,0,6.67,3.33,0,3.33,0,0,10,13.33,0,16.67,3.33,13.33,0,6.67,0,0,0,0,0,0,0,0,0,0,0,"low"
"379",1,101,"PCP","a404055b",217,4.83,21.66,92.15,76.8,54.25,10.6,96.31,63.59,24.88,16.13,10.14,5.07,0.92,0,0,8.76,4.61,9.22,11.52,8.76,8.29,4.15,25.35,5.53,3.23,1.38,1.38,3.23,4.61,3.69,0.92,0,0,0,5.99,0,0,0,0,19.35,5.99,2.3,2.76,4.15,0.46,5.53,0.92,0.46,0.46,0,0,0,0,0,0,13.82,5.07,5.99,1.38,3.23,0.92,1.84,23.96,0.92,10.6,1.84,3.23,5.99,2.3,0,0.46,0,0,0,0.46,0,0,0,0.46,0,"low"
"380",1,101,"PCP","interviewer",36,92.84,79.76,1.79,25.77,18,22.22,88.89,66.67,16.67,5.56,0,0,5.56,0,0,11.11,13.89,19.44,13.89,0,2.78,0,13.89,5.56,5.56,8.33,0,0,5.56,2.78,2.78,2.78,0,0,5.56,0,0,0,0,13.89,0,5.56,5.56,0,0,2.78,0,0,0,0,5.56,0,5.56,0,0,11.11,0,2.78,11.11,0,0,0,2.78,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,"low"
"381",1,101,"PCP","a404055b",42,54.14,40.6,23.51,70.57,21,14.29,95.24,66.67,14.29,7.14,2.38,4.76,0,0,0,7.14,9.52,16.67,16.67,4.76,4.76,4.76,28.57,2.38,4.76,0,0,0,7.14,4.76,2.38,0,0,0,7.14,0,0,0,0,23.81,4.76,4.76,7.14,0,0,7.14,2.38,0,0,2.38,0,0,0,0,0,19.05,4.76,2.38,7.14,2.38,2.38,0,21.43,0,9.52,0,9.52,0,4.76,0,0,0,0,0,2.38,0,0,0,2.38,0,"low"
"382",1,101,"PCP","interviewer",5,1,50,43.37,25.77,5,20,100,80,60,20,20,0,0,0,0,40,0,0,40,0,0,0,40,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"low"
"383",1,101,"PCP","a404055b",144,31.92,33.83,44.3,15.92,18,12.5,90.97,61.11,14.58,4.86,0,4.17,0,0,0.69,9.72,11.11,10.42,12.5,7.64,8.33,5.56,16.67,2.08,1.39,0,2.78,2.78,2.08,0.69,1.39,0,0.69,0,4.86,0,0,0,0,11.81,0,0,1.39,2.08,1.39,7.64,0,0,0,0,3.47,0,3.47,0,0,13.89,4.17,1.39,4.86,2.78,0.69,6.94,12.5,1.39,13.89,0.69,5.56,7.64,2.78,0,0,2.08,0,0,0,0,0,0,0,0,"low"
"384",1,101,"PCP","interviewer",10,24.86,97.69,93.3,25.77,10,0,100,60,10,10,0,0,10,0,0,0,20,0,10,10,20,0,20,0,0,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,20,10,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,"low"
"385",1,101,"PCP","a404055b",1,92.84,50,1,25.77,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,"low"
"386",1,101,"PCP","interviewer",8,99,99,7.84,25.77,8,25,100,62.5,12.5,0,0,0,0,0,0,12.5,12.5,25,12.5,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,25,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"low"
"387",1,101,"PCP","a404055b",135,9.91,27.68,79.42,88.52,22.5,12.59,92.59,62.22,22.96,11.85,6.67,1.48,1.48,0,2.22,11.11,6.67,9.63,10.37,9.63,8.89,2.96,24.44,2.22,0,2.22,1.48,0.74,3.7,3.7,0,0,0,0,6.67,0,0,0,0,19.26,4.44,1.48,2.22,5.19,1.48,5.93,1.48,0,0.74,0,0.74,0,0.74,0,0,5.93,1.48,1.48,0,2.96,0,2.96,16.3,0.74,11.11,1.48,4.44,5.19,2.22,0,0,0,0,0,1.48,0,0,1.48,0,0,"low"
"388",1,101,"PCP","interviewer",12,1.8,99,74.76,99,12,33.33,83.33,58.33,25,25,8.33,8.33,8.33,0,0,0,0,8.33,0,16.67,16.67,0,16.67,0,0,0,0,0,8.33,8.33,0,0,0,0,25,0,0,0,0,16.67,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,8.33,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,"low"
"389",1,101,"PCP","a404055b",4,37.39,50,1,25.77,4,25,75,75,25,0,0,0,0,0,0,25,25,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"low"
"390",1,101,"PCP","interviewer",35,43.31,95.65,43.37,78.19,11.67,14.29,94.29,54.29,17.14,11.43,0,5.71,5.71,0,0,5.71,2.86,17.14,5.71,11.43,5.71,2.86,22.86,2.86,2.86,2.86,0,2.86,2.86,2.86,0,0,0,0,11.43,0,0,0,0,5.71,0,0,0,2.86,0,2.86,0,0,0,0,0,0,0,0,0,17.14,5.71,5.71,0,5.71,0,0,17.14,0,17.14,5.71,8.57,8.57,8.57,0,0,0,2.86,0,0,0,0,0,0,0,"low"
"391",1,101,"PCP","a404055b",45,14.1,58.78,29.55,99,22.5,6.67,95.56,60,20,13.33,4.44,4.44,4.44,0,0,6.67,6.67,11.11,11.11,4.44,15.56,2.22,22.22,4.44,4.44,0,0,6.67,8.89,8.89,0,0,0,0,8.89,0,0,0,0,28.89,4.44,0,6.67,4.44,8.89,8.89,0,0,0,0,0,0,0,0,0,13.33,4.44,6.67,2.22,4.44,0,2.22,17.78,2.22,6.67,0,2.22,4.44,4.44,0,2.22,0,0,0,2.22,0,0,2.22,0,0,"low"
"392",1,101,"PCP","interviewer",4,1,99,74.76,99,2,0,100,75,50,50,25,0,25,0,0,0,0,0,25,0,0,0,50,0,0,0,0,0,25,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"low"
"393",1,101,"PCP","a404055b",17,41.45,99,1,99,3.4,5.88,100,52.94,35.29,23.53,5.88,0,17.65,0,0,11.76,5.88,11.76,5.88,0,0,0,29.41,0,0,0,0,0,29.41,29.41,0,0,0,0,23.53,0,0,0,0,11.76,0,0,5.88,11.76,0,0,0,0,0,0,0,0,0,0,0,23.53,5.88,5.88,0,11.76,0,0,29.41,5.88,0,0,0,0,5.88,0,0,0,0,0,5.88,0,0,5.88,0,0,"low"
"394",1,101,"PCP","interviewer",6,99,50,1,25.77,6,16.67,66.67,66.67,0,0,0,0,0,0,0,0,33.33,16.67,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"low"
"395",1,101,"PCP","a404055b",17,1.03,11.97,99,98.87,8.5,11.76,100,64.71,29.41,11.76,5.88,0,5.88,0,0,17.65,0,17.65,11.76,11.76,11.76,5.88,17.65,0,0,0,0,5.88,5.88,5.88,0,0,0,0,5.88,0,0,0,0,35.29,11.76,0,0,5.88,5.88,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,5.88,0,5.88,0,0,0,0,0,0,0,11.76,0,0,5.88,5.88,0,"low"
"396",1,101,"PCP","interviewer",8,92.84,50,7.84,25.77,4,37.5,37.5,25,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,"low"
"397",1,105,"MA","interviewer",34,10.28,98.02,2.14,79.41,6.8,17.65,94.12,61.76,17.65,8.82,0,0,5.88,0,2.94,8.82,2.94,11.76,14.71,2.94,11.76,5.88,14.71,0,0,2.94,0,2.94,2.94,2.94,0,0,0,0,29.41,0,0,0,0,17.65,0,2.94,2.94,2.94,0,8.82,2.94,0,2.94,0,2.94,0,2.94,0,0,5.88,5.88,2.94,0,0,0,0,14.71,0,2.94,2.94,0,0,5.88,2.94,0,0,0,0,0,0,0,0,0,0,"low"
"398",1,105,"MA","interviewer",10,77.33,99,3.37,25.77,10,10,100,60,10,10,0,0,10,0,0,0,20,10,10,0,20,0,20,10,10,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,30,10,10,0,20,0,0,20,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,"low"
"399",1,105,"MA","40333eac",3,99,50,98.01,25.77,3,0,100,33.33,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,"low"
"400",1,105,"MA","40333eac",17,2.91,27.83,99,25.77,8.5,17.65,94.12,82.35,17.65,17.65,11.76,5.88,0,0,0,0,0,23.53,23.53,23.53,5.88,0,23.53,0,0,0,5.88,0,0,0,0,0,0,0,5.88,0,0,0,0,23.53,0,17.65,0,0,0,5.88,5.88,0,5.88,0,0,0,0,0,0,5.88,5.88,0,0,0,0,11.76,11.76,0,17.65,5.88,0,11.76,5.88,0,0,0,0,0,0,0,0,0,0,0,"low"
"401",1,105,"MA","interviewer",2,92.84,50,1,99,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,"low"
"402",1,105,"MA","interviewer",144,41.22,86.68,39.76,65.25,13.09,13.89,91.67,56.94,15.97,10.42,2.08,2.78,0,0,5.56,5.56,9.03,11.11,8.33,13.19,6.25,0,19.44,4.17,4.86,2.08,0.69,8.33,2.78,2.08,0,0,0,0,12.5,0,0,0,0,13.19,2.78,2.78,0,5.56,0.69,2.08,4.86,2.78,1.39,0.69,4.17,0.69,3.47,0,0,5.56,2.78,2.78,0,0.69,0,1.39,17.36,0.69,12.5,3.47,4.17,6.94,2.08,0,0,0,0,0,1.39,0,0,0.69,0.69,0,"low"
"403",1,105,"MA","interviewer",6,60.8,50,99,25.77,6,0,100,50,16.67,0,0,0,0,0,0,16.67,0,16.67,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,50,16.67,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,"low"
"404",1,105,"MA","40333eac",11,99,50,31.94,25.77,3.67,36.36,81.82,45.45,0,0,0,0,0,0,0,0,9.09,36.36,0,0,0,0,0,9.09,9.09,0,18.18,18.18,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,9.09,0,0,0,0,0,9.09,0,9.09,0,0,18.18,0,0,18.18,0,0,0,0,0,18.18,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,"low"
"405",1,105,"MA","40333eac",69,23.89,99,64.25,52.99,13.8,10.14,97.1,56.52,27.54,23.19,4.35,7.25,0,0,11.59,4.35,2.9,11.59,2.9,2.9,11.59,0,14.49,8.7,8.7,0,4.35,8.7,5.8,2.9,1.45,1.45,0,0,27.54,0,0,0,0,14.49,5.8,2.9,0,4.35,0,2.9,2.9,1.45,0,1.45,2.9,0,2.9,0,0,10.14,7.25,1.45,0,1.45,0,1.45,11.59,0,10.14,0,5.8,4.35,0,0,0,0,0,0,1.45,0,0,1.45,0,0,"low"
"406",1,105,"MA","interviewer",25,51.43,97.69,1.59,99,5,4,88,60,12,12,0,4,8,0,0,0,12,8,12,8,8,0,24,4,0,0,0,0,8,8,0,0,0,0,12,0,0,0,0,8,4,0,4,4,0,4,4,4,0,0,4,0,4,0,0,8,4,4,0,0,0,4,20,0,4,0,4,0,0,0,0,0,0,0,8,0,0,4,4,0,"low"
"407",1,105,"MA","interviewer",4,37.39,50,74.76,25.77,4,25,100,75,25,0,0,0,0,0,0,25,25,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"low"
"408",1,105,"MA","40333eac",19,21.43,50,99,25.77,6.33,5.26,94.74,52.63,15.79,15.79,10.53,5.26,0,0,0,0,0,15.79,10.53,10.53,5.26,5.26,21.05,5.26,5.26,5.26,5.26,5.26,0,0,0,0,0,0,10.53,0,0,0,0,15.79,10.53,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,15.79,5.26,0,10.53,0,0,0,21.05,0,15.79,0,10.53,5.26,10.53,0,0,0,0,0,0,0,0,0,0,0,"low"
"409",1,105,"MA","interviewer",15,1,90.87,98.01,99,7.5,13.33,100,73.33,20,13.33,0,6.67,6.67,0,0,6.67,6.67,0,6.67,40,0,0,13.33,6.67,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,26.67,6.67,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,13.33,0,0,6.67,0,0,6.67,0,6.67,0,0,6.67,0,0,0,0,0,0,6.67,0,0,0,6.67,0,"low"
"410",1,105,"MA","interviewer",1,92.84,50,1,25.77,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,"low"
"411",1,105,"MA","40333eac",6,1,99,1,25.77,6,50,100,66.67,33.33,33.33,0,33.33,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,33.33,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,"low"
"412",1,105,"MA","40333eac",19,33.88,99,50.35,25.77,19,15.79,94.74,68.42,26.32,15.79,0,0,0,0,15.79,10.53,5.26,21.05,0,21.05,5.26,0,15.79,0,0,0,0,0,0,0,0,0,0,0,31.58,5.26,0,0,0,15.79,5.26,5.26,0,0,0,5.26,0,0,0,0,0,0,0,0,0,10.53,10.53,0,0,0,0,0,10.53,0,10.53,5.26,5.26,5.26,0,5.26,5.26,0,0,0,0,0,0,0,0,0,"low"
"413",1,105,"MA","interviewer",41,52.82,88.86,7.12,96.29,13.67,31.71,95.12,53.66,17.07,7.32,0,0,7.32,0,0,9.76,4.88,14.63,7.32,4.88,9.76,0,9.76,4.88,4.88,2.44,0,2.44,4.88,4.88,0,0,0,0,7.32,0,0,0,0,21.95,4.88,7.32,4.88,7.32,2.44,2.44,0,0,0,0,12.2,0,12.2,0,0,7.32,0,7.32,4.88,4.88,0,4.88,2.44,0,9.76,0,9.76,0,7.32,0,0,0,0,0,2.44,0,0,2.44,0,0,"low"
"414",1,105,"MA","40333eac",25,8.19,99,1.59,25.77,12.5,12,100,64,36,24,0,20,0,0,4,12,4,8,4,0,12,0,12,4,0,4,0,4,0,0,0,0,0,0,32,0,0,0,0,16,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,28,20,4,0,8,0,0,12,0,8,0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,"low"
